Certificates render from a Print Format. Build or customize templates from the desk.,يتم عرض الشهادات من تنسيق طباعة. قم ببناء أو تخصيص القوالب من سطح المكتب.
Certification,الاعتماد
Certification Details,تفاصيل الاعتماد
Certification Name,اسم الاعتماد
Certification cannot be issued as the member has not completed the course.,لا يمكن إصدار الشهادة لأن العضو لم يكمل الدورة.
Certification cannot be issued as the member is not enrolled in this batch.,لا يمكن إصدار الشهادة لأن العضو غير مسجل في هذه الدفعة.
Certification cannot be issued as the member is not enrolled in this course.,لا يمكن إصدار الشهادة لأن العضو غير مسجل في هذه الدورة.
Certification is not enabled for this course.,الاعتماد غير مفعل لهذه الدورة.
Certifications,الشهادات
Certified,معتمد
Certified Members,الأعضاء المعتمدون
Certified Participants,المشاركون المعتمدون
Change,تغيير
Changes saved successfully,تم حفظ التغييرات بنجاح
Chapter,الفصل
Chapter Reference,مرجع الفصل
Chapter added successfully,تمت إضافة الفصل بنجاح
Chapter deleted successfully,تم حذف الفصل بنجاح
Chapter moved successfully,تم نقل الفصل بنجاح
Chapter renamed successfully,تمت إعادة تسمية الفصل بنجاح
Chapter updated successfully,تم تحديث الفصل بنجاح
Chapters,الفصول
Charge a fee for batch enrollment.,فرض رسوم على التسجيل في الدفعة.
Charge learners to enroll in this course.,فرض رسوم على المتعلمين للتسجيل في هذه الدورة.
Check,التحقق من
Check All Submissions,التحقق من جميع التقديمات
Check Discussion,عرض المناقشة
Check Submission,التحقق من التقديم
Check Submissions,التحقق من التقديمات
Check out the {0} to know more about certification.,اطلع على {0} لمعرفة المزيد عن الاعتماد.
Checkout Courses,إتمام شراء الدورات
Checkout the batch,إتمام شراء الدفعة
Checkout the course,إتمام شراء الدورة
Choices,الخيارات
Choose a payment provider to configure its credentials.,اختر مزود دفع لتكوين بيانات اعتماده.
Choose all answers that apply,اختر جميع الإجابات الصحيحة
Choose an existing question,اختر سؤالاً موجوداً
Choose an icon,اختر أيقونة
Choose one answer,اختر إجابة واحدة
City,المدينة
Class:,الفصل:
Clear,واضح
Click here,انقر هنا
Click to upload an image.,انقر لرفع صورة.
Client ID,رمز العميل
Client Secret,سر العميل
Close,إغلاق
Close student view,إغلاق عرض الطالب
Closed,مغلق
Cloud,سحابي
Code,رمز
Collaboration Preference,تفضيل التعاون
Collapse,انهيار
College Name,اسم الكلية
Color,اللون
Comma separated keywords,كلمات مفصولة بفواصل
Comma separated keywords for SEO,كلمات مفصولة بفواصل لتحسين محركات البحث
Comments,التعليقات
Comments by Evaluator,تعليقات المقيم
Common keywords that will be used for all pages,كلمات مفتاحية شائعة سيتم استخدامها لجميع الصفحات
Community,المجتمع
Community Manager,مدير المجتمع
Company,الشركة
Company Details,تفاصيل الشركة
Company Email Address,البريد الإلكتروني للشركة
Company Logo,شعار الشركة
Company Name,اسم الشركة
Company Type,نوع الشركة
Company Website,موقع الشركة
Compiler Message,رسالة المترجم
Complete,إكمال
Complete Sign Up,إكمال التسجيل
Complete Your Enrollment,أكمل تسجيلك
Complete Your Enrollment - Don't miss out!,أكمل تسجيلك - لا تفوت الفرصة!
Complete the upcoming quiz to continue watching the video. The quiz will open in {0} {1}.,أكمل الاختبار القادم لمواصلة مشاهدة الفيديو. سيتم فتح الاختبار بعد {0} {1}.
Complete your profile,أكمل ملفك الشخصي
Completed,مكتمل
Completion Certificate,شهادة الإتمام
Completion Rate,معدل الإتمام
Completion certificate,شهادة إتمام
Condition,الشرط
Condition must be in valid JSON format.,الشرط يجب أن يكون بصيغة JSON صالحة.
Condition must be valid python code.,الشرط يجب أن يكون كود Python صالحاً.
Conduct Evaluation,إجراء التقييم
Conferencing,المؤتمرات
Conferencing Provider,مزود المؤتمرات
Configuration,الإعدادات
Configure the credentials and options for this payment gateway.,قم بتكوين بيانات الاعتماد والخيارات لبوابة الدفع هذه.
"Configure your Brand Name, Logo, and Favicon",قم بتكوين اسم العلامة التجارية والشعار وأيقونة الموقع
Confirm,أكد
Confirm Cancellation?,تأكيد الإلغاء؟
Confirm Enrollment,تأكيد التسجيل
Confirm Your Action,تأكيد الإجراء
Confirm clearing demo data?,تأكيد مسح البيانات التجريبية؟
Confirm your action to delete,تأكيد الإجراء للحذف
Confirmation Email Sent,تم إرسال بريد التأكيد
Confirmation Email Template,نموذج البريد الإلكتروني للتأكيد
Congratulations on getting certified!,تهانينا على الحصول على الشهادة!
Connect a Google Meet account to schedule and host live classes.,قم بتوصيل حساب Google Meet لجدولة واستضافة الفصول المباشرة.
Connect a Zoom account to schedule and host live classes.,قم بتوصيل حساب Zoom لجدولة واستضافة الفصول المباشرة.
Contact Us,اتصل بنا
Contact Us Email,البريد الإلكتروني للاتصال بنا
Contact Us URL,رابط الاتصال بنا
Contact the Administrator to enroll for this course,اتصل بمدير النظام للتسجيل في هذه الدورة
Contact the Administrator to enroll for this course.,اتصل بمدير النظام للتسجيل في هذه الدورة.
Content,محتوى
Continue Learning,مواصلة التعلم
Contract,عقد
Copy,نسخ
Correct,صحيح
Correct Answer,الإجابة الصحيحة
Could not create the course ZIP file. Please try again later. Error: {0},تعذر إنشاء ملف ZIP للدورة. يرجى المحاولة لاحقاً. الخطأ: {0}
Could not delete the quiz,تعذر حذف الاختبار
Could not update publish status,تعذر تحديث حالة النشر
Country,البلد
Coupon,القسيمة
Coupon Code,رمز القسيمة
Coupon Details,تفاصيل القسيمة
Coupon created successfully,تم إنشاء القسيمة بنجاح
Coupon updated successfully,تم تحديث القسيمة بنجاح
Coupon(s) deleted successfully,تم حذف القسيمة (القسائم) بنجاح
Course,المقرر الدراسي
Course Chapter,فصل المقرر
Course Completions,إتمام المقررات
Course Content coming soon!,محتوى المقرر قريباً!
Course Count,عدد المقررات
Course Creator,منشئ المقرر
Course Description,وصف المقرر
Course Enrollment,التسجيل في المقرر
Course Enrollments,التسجيلات في المقرر
Course Evaluator,مقيم المقرر
Course Instructor,مدرب المقرر
Course Lesson,درس المقرر
Course List,قائمة المقررات
Course Name,اسم المقرر
Course Progress,تقدم المقرر
Course Progress Summary,ملخص تقدم المقرر
Course Settings,إعدادات المقرر
Course Title,عنوان المقرر
Course added to batch successfully,تمت إضافة المقرر إلى الدفعة بنجاح
Course added to program successfully,تمت إضافة المقرر إلى البرنامج بنجاح
Course already added to program,المقرر مضاف بالفعل إلى البرنامج
Course content,محتوى المقرر
Course created successfully,تم إنشاء المقرر بنجاح
Course creator,منشئ المقرر
Course deleted successfully,تم حذف المقرر بنجاح
Course description,وصف المقرر
Course details,تفاصيل المقرر
Course editor,محرر المقرر
Course or Batch is required to issue a certificate.,المقرر أو الدفعة مطلوبة لإصدار شهادة.
Course overview,نظرة عامة على المقرر
Course price,سعر المقرر
Course published,تم نشر المقرر
Course thumbnail,صورة مصغرة للمقرر
Course unpublished,تم إلغاء نشر المقرر
Course updated successfully,تم تحديث المقرر بنجاح
Course {0} has already been added to this batch.,المقرر {0} تمت إضافته بالفعل إلى هذه الدفعة.
Course {0} has already been added to this program.,المقرر {0} تمت إضافته بالفعل إلى هذا البرنامج.
Courses,المقررات
Courses Completed,المقررات المكتملة
Courses Created,المقررات المنشأة
Courses deleted successfully,تم حذف المقررات بنجاح
Courses in this Program,المقررات في هذا البرنامج
Courses must be completed in order. You can only start the next course after completing the previous one.,يجب إكمال المقررات بالترتيب. يمكنك فقط بدء المقرر التالي بعد إكمال المقرر السابق.
Cover Image,صورة الغلاف
Create,إنشاء
Create Certificate,إنشاء شهادة
Create Course,إنشاء مقرر
Create New,انشاء جديد
Create Program,إنشاء برنامج
Create Programming Exercise,إنشاء تمرين برمجي
Create a Course,إنشاء مقرر
Create a Live Class,إنشاء فصل مباشر
Create a batch,إنشاء دفعة
Create a course,إنشاء مقرر
Create a live class,إنشاء فصل مباشر
Create a new Badge,إنشاء شارة جديدة
Create an Assignment,إنشاء واجب
Create and manage reusable email templates for your notifications.,إنشاء وإدارة قوالب بريد إلكتروني قابلة لإعادة الاستخدام لإشعاراتك.
Create chapter,إنشاء فصل
Create your first batch,أنشئ دفعتك الأولى
Create your first course,أنشئ مقرك الأول
Create your first quiz,أنشئ اختبارك الأول
Created,أنشأ
Creating a batch,إنشاء دفعة
Creating a course,إنشاء مقرر
Currency,العملة
Currency is required for {0}.,العملة مطلوبة لـ {0}.
Current Lesson,الدرس الحالي
Current Streak,السلسلة الحالية
Curriculum,المنهج الدراسي
Custom Certificate Templates,قوالب الشهادات المخصصة
Custom HTML,مخصصةHTML
Custom Script (JavaScript),نص برمجي مخصص (JavaScript)
Custom Signup Content,محتوى تسجيل مخصص
Customisations,التخصيصات
Cut,قطع
Cyan,سماوي
Dashboard,لوحة التحكم
Data Import,استيراد البيانات
Date,التاريخ
Date:,التاريخ:
Day,يوم
Dear,عزيزي
Dear,عزيزي 
Deduct marks for incorrect answers.,خصم درجات للإجابات الخاطئة.
Default Currency,العملة الافتراضية
Define a badge and the criteria for awarding it to learners.,حدد شارة ومعايير منحها للمتعلمين.
Degree Type,نوع الدرجة
Delete,حذف
Delete Chapter,حذف فصل
Delete Course,حذف مقرر
Delete Program,حذف برنامج
Delete quiz,حذف اختبار
Delete this chapter?,حذف هذا الفصل؟
Delete this coupon?,حذف هذه القسيمة؟
Delete this lesson?,حذف هذا الدرس؟
Delete this quiz?,حذف هذا الاختبار؟
Delete user,حذف مستخدم
Delete {0}?,حذف {0}؟
Deleting the course will also delete all its chapters and lessons. Are you sure you want to delete this course?,سيؤدي حذف المقرر إلى حذف جميع فصوله ودروسه. هل أنت متأكد من رغبتك في حذف هذا المقرر؟
"Deleting these exercises will permanently remove them from the system, along with all associated submissions. This action is irreversible. Are you sure you want to proceed?",سيؤدي حذف هذه التمارين إلى إزالتها بشكل دائم من النظام، بالإضافة إلى جميع التقديمات المرتبطة بها. هذا الإجراء لا رجعة فيه. هل أنت متأكد من رغبتك في المتابعة؟
"Deleting this batch will also delete all its data including enrolled students, linked courses, assessments, feedback and discussions. Are you sure you want to continue?",سيؤدي حذف هذه الدفعة إلى حذف جميع بياناتها بما في ذلك الطلاب المسجلين والمقررات المرتبطة والتقييمات والملاحظات والمناقشات. هل أنت متأكد من رغبتك في المتابعة؟
Deleting this chapter will also delete all its lessons and permanently remove it from the course. This action cannot be undone. Are you sure you want to continue?,سيؤدي حذف هذا الفصل إلى حذف جميع دروسه وإزالته بشكل دائم من المقرر. لا يمكن التراجع عن هذا الإجراء. هل أنت متأكد من رغبتك في المتابعة؟
Deleting this lesson will permanently remove it from the course. This action cannot be undone. Are you sure you want to continue?,سيؤدي حذف هذا الدرس إلى إزالته بشكل دائم من المقرر. لا يمكن التراجع عن هذا الإجراء. هل أنت متأكد من رغبتك في المتابعة؟
Deleting this quiz permanently removes it and its submissions. This action cannot be undone. Are you sure you want to continue?,سيؤدي حذف هذا الاختبار إلى إزالته بشكل دائم مع تقديماته. لا يمكن التراجع عن هذا الإجراء. هل أنت متأكد من رغبتك في المتابعة؟
Deletion not allowed for {0},الحذف غير مسموح لـ {0}
Demo Data Present,بيانات تجريبية موجودة
Demo data cleared successfully,تم مسح البيانات التجريبية بنجاح
Description,الوصف
Desk,سطح المكتب
Details,تفاصيل
Details cannot be empty.,لا يمكن أن تكون التفاصيل فارغة.
Device,الجهاز
Disable PWA,تعطيل تطبيق الويب التقدمي
Disable Self Learning,تعطيل التعلم الذاتي
Disable Signup,تعطيل التسجيل
Disabled,معطل
Discard,تجاهل
Discount,الخصم
Discount Amount,مبلغ الخصم
Discount Percentage,نسبة الخصم
Discount Type,نوع الخصم
Discussions,المناقشات
Display correct answers after each question is attempted.,عرض الإجابات الصحيحة بعد محاولة كل سؤال.
"Do not refresh the page or close this window. If you do, the quiz will be submitted automatically.",لا تقم بتحديث الصفحة أو إغلاق هذه النافذة. إذا قمت بذلك، سيتم تقديم الاختبار تلقائياً.
Document,وثيقة
Document Name,اسم المستند
Document Type,نوع المستند
Don’t miss this opportunity to enhance your skills. Click below to complete your enrollment,لا تفوت هذه الفرصة لتعزيز مهاراتك. انقر أدناه لإكمال تسجيلك
"Drag and drop a ZIP file, or upload from your",اسحب وأفلت ملف ZIP، أو قم بالرفع من
Dream Companies,الشركات التي تحلم بها
Duplicate options found for this question.,تم العثور على خيارات مكررة لهذا السؤال.
Duration,المدة
Duration (in minutes),المدة (بالدقائق)
Each user can only receive this badge one time.,يمكن لكل مستخدم استلام هذه الشارة مرة واحدة فقط.
Edit,تعديل
Edit Assignment,تعديل الواجب
Edit Badge,تعديل الشارة
Edit Badge Assignment,تعديل تعيين الشارة
Edit Chapter,تعديل الفصل
Edit Coupon,تعديل القسيمة
Edit Email Template,تعديل قالب البريد الإلكتروني
Edit Google Meet Account,تعديل حساب Google Meet
Edit Member,تعديل العضو
Edit Payment Gateway,تعديل بوابة الدفع
Edit Profile,تعديل الملف الشخصي
Edit Program,تعديل البرنامج
Edit Programming Exercise,تعديل التمرين البرمجي
Edit Question,تعديل السؤال
Edit Zoom Account,تعديل حساب Zoom
Edit member,تعديل العضو
Education,التعليم
Education Detail,تفاصيل التعليم
Education Details,تفاصيل التعليم
Email,البريد الإلكتروني
Email ID,معرف البريد الإلكتروني
Email Sent,تم إرسال البريد الإلكتروني
Email Template created successfully,تم إنشاء قالب البريد الإلكتروني بنجاح
Email Template updated successfully,تم تحديث قالب البريد الإلكتروني بنجاح
Email Templates,قوالب البريد الإلكتروني
Email Templates deleted successfully,تم حذف قوالب البريد الإلكتروني بنجاح
Email is required,البريد الإلكتروني مطلوب
Email sent successfully,تم إرسال البريد الإلكتروني بنجاح
Emails,رسائل البريد الإلكتروني
Employee,موظف
Enable,تمكين
Enable Google API in Google Settings to send calendar invites for evaluations.,قم بتمكين Google API في إعدادات Google لإرسال دعوات التقويم للتقييمات.
Enable Negative Marking,تفعيل العلامات السلبية
Enable evaluations for batch participants.,تفعيل التقييمات لمشاركي الدفعة.
Enable this only if you want to upload a SCORM package as a chapter.,قم بتمكين هذا فقط إذا كنت تريد رفع حزمة SCORM كفصل.
Enabled,تمكين
Enabling this will publish the certificate on the certified participants page.,تمكين هذا سينشر الشهادة على صفحة المشاركين المعتمدين.
End Date,تاريخ الانتهاء
End Date (or expected),تاريخ الانتهاء (أو المتوقع)
End Time,وقت الانتهاء
Ended,منتهي
Enforce Assignment Completion,إلزام إكمال الواجب
Enforce Course Order,إلزام ترتيب المقرر
Enforce Quiz Completion,إلزام إكمال الاختبار
Enforce Video Completion,إلزام إكمال الفيديو
Enroll,تسجيل
Enroll Member to Program,تسجيل عضو في البرنامج
Enroll Now,سجل الآن
Enroll a Student,تسجيل طالب
Enroll for Free,سجل مجاناً
Enroll students to track their progress here.,قم بتسجيل الطلاب لتتبع تقدمهم هنا.
Enrolled,مسجل
Enrolled On,تاريخ التسجيل
Enrolled Students,الطلاب المسجلون
Enrollment & Certification,التسجيل والاعتماد
Enrollment Confirmation Email Template,قالب بريد تأكيد التسجيل
Enrollment Confirmation for {0},تأكيد التسجيل لـ {0}
Enrollment Count,عدد المسجلين
Enrollment for Program {0},التسجيل في البرنامج {0}
Enrollment from Batch,التسجيل من الدفعة
Enrollment in this batch is restricted. Please contact the Administrator.,التسجيل في هذه الدفعة مقيد. يرجى الاتصال بمدير النظام.
Enrollments,التسجيلات
Enter Brand Name,أدخل اسم العلامة التجارية
Enter Client Id and Client Secret in Google Settings to send calendar invites for evaluations.,أدخل معرف العميل وسر العميل في إعدادات Google لإرسال دعوات التقويم للتقييمات.
Enter a Coupon Code,أدخل رمز القسيمة
Enter a URL,أدخل رابطاً
Enter email subject,أدخل موضوع البريد الإلكتروني
Enter reply to email,أدخل بريد الرد
Error,خطأ
Error Uploading File,خطأ في رفع الملف
Error creating Google Meet Account,خطأ في إنشاء حساب Google Meet
Error creating Zoom Account,خطأ في إنشاء حساب Zoom
Error creating badge,خطأ في إنشاء الشارة
